Acc,Name,Pconf,Distri,RTs
1.0,5.0,1.0,-1.91,218.0
-1.0,5.0,3.0,1.91,206.0
1.0,5.0,1.0,-1.91,138.0
1.0,5.0,1.0,13.49,254.0
-1.0,5.0,2.0,-13.49,286.0
-1.0,5.0,1.0,1.91,270.0
1.0,5.0,1.0,50.21,160.0
1.0,5.0,1.0,1.91,224.0
1.0,5.0,3.0,-13.49,238.0
1.0,5.0,2.0,1.91,278.0
1.0,5.0,1.0,-1.91,226.0
1.0,5.0,1.0,-1.91,402.0
1.0,5.0,1.0,-1.91,364.0
1.0,5.0,5.0,50.21,164.0
1.0,5.0,8.0,-50.21,188.0
-1.0,5.0,2.0,1.91,358.0
1.0,5.0,2.0,-1.91,326.0
1.0,5.0,3.0,-13.49,180.0
1.0,5.0,3.0,-1.91,304.0
1.0,5.0,3.0,-13.49,256.0
1.0,5.0,2.0,13.49,198.0
1.0,5.0,3.0,-50.21,166.0
-1.0,5.0,2.0,1.91,138.0
-1.0,5.0,3.0,1.91,384.0
1.0,5.0,1.0,-50.21,104.0
1.0,5.0,4.0,13.49,298.0
1.0,5.0,3.0,13.49,160.0
1.0,5.0,4.0,13.49,250.0
1.0,5.0,3.0,50.21,94.0
1.0,5.0,2.0,1.91,288.0
1.0,5.0,2.0,50.21,12.0
1.0,5.0,2.0,13.49,216.0
1.0,5.0,2.0,-50.21,118.0
1.0,5.0,4.0,-50.21,100.0
1.0,5.0,7.0,13.49,298.0
1.0,5.0,3.0,-1.91,230.0
1.0,5.0,1.0,-13.49,164.0
1.0,5.0,7.0,-50.21,228.0
1.0,5.0,4.0,-13.49,172.0
1.0,6.0,9.0,-14.1,288.0
1.0,6.0,4.0,14.1,236.0
1.0,6.0,5.0,3.9,194.0
-1.0,6.0,9.0,-3.9,334.0
1.0,6.0,6.0,-14.1,342.0
1.0,6.0,9.0,28.1,318.0
1.0,6.0,5.0,14.1,318.0
1.0,6.0,3.0,3.9,362.0
1.0,6.0,2.0,-3.9,548.0
1.0,6.0,9.0,14.1,278.0
1.0,6.0,9.0,14.1,208.0
1.0,6.0,3.0,-3.9,360.0
-1.0,6.0,7.0,14.1,270.0
1.0,6.0,4.0,14.1,412.0
-1.0,6.0,3.0,-3.9,486.0
-1.0,6.0,9.0,-3.9,320.0
1.0,6.0,3.0,3.9,490.0
1.0,6.0,5.0,28.1,226.0
1.0,6.0,5.0,3.9,198.0
-1.0,6.0,2.0,-3.9,244.0
1.0,6.0,8.0,14.1,196.0
1.0,6.0,7.0,28.1,260.0
1.0,6.0,5.0,3.9,160.0
1.0,6.0,2.0,3.9,272.0
1.0,6.0,3.0,-14.1,226.0
1.0,6.0,7.0,-28.1,146.0
1.0,6.0,6.0,-14.1,190.0
1.0,6.0,9.0,-28.1,184.0
1.0,6.0,4.0,-3.9,358.0
1.0,6.0,4.0,-28.1,278.0
1.0,6.0,9.0,28.1,166.0
1.0,6.0,5.0,3.9,318.0
1.0,6.0,9.0,-28.1,214.0
1.0,6.0,8.0,-28.1,148.0
1.0,6.0,3.0,-14.1,262.0
1.0,6.0,9.0,-3.9,204.0
1.0,6.0,9.0,-14.1,188.0
1.0,6.0,9.0,-28.1,232.0
-1.0,6.0,5.0,3.9,322.0
1.0,6.0,9.0,-3.9,364.0
-1.0,6.0,2.0,14.1,448.0
-1.0,6.0,5.0,-3.9,448.0
1.0,6.0,2.0,-3.9,394.0
1.0,6.0,4.0,-28.1,202.0
1.0,6.0,3.0,-28.1,134.0
1.0,6.0,8.0,-28.1,224.0
1.0,6.0,5.0,3.9,360.0
1.0,6.0,3.0,-14.1,236.0
1.0,6.0,6.0,14.1,368.0
1.0,6.0,9.0,14.1,110.0
1.0,6.0,9.0,28.1,178.0
1.0,6.0,9.0,3.9,340.0
1.0,6.0,2.0,-14.1,454.0
-1.0,6.0,1.0,-14.1,520.0
-1.0,6.0,2.0,3.9,374.0
1.0,6.0,9.0,14.1,344.0
-1.0,6.0,2.0,-3.9,542.0
1.0,6.0,9.0,-3.9,388.0
1.0,6.0,9.0,28.1,190.0
1.0,6.0,5.0,-14.1,308.0
-1.0,6.0,9.0,3.9,268.0
1.0,6.0,7.0,3.9,434.0
1.0,6.0,5.0,-3.9,310.0
1.0,6.0,2.0,14.1,306.0
1.0,6.0,9.0,-3.9,370.0
1.0,6.0,9.0,-14.1,228.0
1.0,6.0,8.0,3.9,400.0
1.0,6.0,3.0,3.9,318.0
-1.0,6.0,5.0,-3.9,286.0
1.0,6.0,2.0,14.1,148.0
1.0,6.0,4.0,28.1,200.0
1.0,6.0,9.0,28.1,262.0
1.0,6.0,4.0,-14.1,352.0
1.0,6.0,3.0,-14.1,228.0
1.0,6.0,6.0,-28.1,148.0
-1.0,6.0,3.0,3.9,390.0
1.0,6.0,9.0,-14.1,192.0
1.0,6.0,9.0,-3.9,220.0
1.0,6.0,4.0,14.1,414.0
1.0,6.0,4.0,3.9,374.0
-1.0,6.0,9.0,-3.9,292.0
1.0,6.0,9.0,-14.1,312.0
1.0,6.0,9.0,-3.9,92.0
1.0,6.0,9.0,28.1,186.0
1.0,6.0,3.0,-14.1,332.0
1.0,6.0,5.0,-3.9,206.0
-1.0,6.0,2.0,14.1,338.0
1.0,6.0,9.0,-28.1,166.0
-1.0,6.0,1.0,3.9,406.0
1.0,6.0,6.0,28.1,222.0
1.0,6.0,8.0,-14.1,356.0
1.0,6.0,6.0,-14.1,286.0
-1.0,6.0,8.0,3.9,124.0
1.0,6.0,7.0,28.1,288.0
1.0,6.0,9.0,3.9,366.0
1.0,6.0,8.0,14.1,244.0
-1.0,6.0,9.0,-14.1,366.0
1.0,6.0,5.0,14.1,218.0
-1.0,6.0,9.0,-3.9,502.0
-1.0,6.0,2.0,-3.9,492.0
1.0,6.0,5.0,-14.1,390.0
1.0,6.0,7.0,14.1,220.0
1.0,6.0,8.0,3.9,316.0
1.0,6.0,5.0,14.1,186.0
1.0,6.0,5.0,14.1,272.0
1.0,6.0,9.0,-28.1,254.0
1.0,6.0,3.0,28.1,294.0
1.0,6.0,8.0,3.9,214.0
1.0,6.0,9.0,14.1,262.0
1.0,6.0,9.0,14.1,238.0
-1.0,6.0,8.0,-3.9,282.0
1.0,6.0,7.0,-14.1,268.0
1.0,6.0,9.0,-28.1,268.0
1.0,6.0,6.0,-3.9,266.0
1.0,6.0,5.0,3.9,442.0
1.0,6.0,9.0,-14.1,240.0
-1.0,6.0,1.0,3.9,464.0
1.0,6.0,9.0,-14.1,192.0
1.0,6.0,9.0,-14.1,310.0
-1.0,6.0,6.0,3.9,388.0
1.0,6.0,3.0,28.1,244.0
1.0,6.0,9.0,14.1,228.0
1.0,6.0,4.0,-14.1,364.0
1.0,6.0,9.0,-3.9,260.0
1.0,6.0,2.0,28.1,258.0
1.0,6.0,3.0,-14.1,364.0
1.0,6.0,9.0,28.1,322.0
1.0,6.0,9.0,3.9,250.0
1.0,6.0,9.0,14.1,230.0
1.0,6.0,5.0,3.9,280.0
1.0,6.0,3.0,-14.1,394.0
1.0,6.0,9.0,-28.1,194.0
1.0,6.0,9.0,-14.1,308.0
1.0,6.0,9.0,-3.9,302.0
-1.0,6.0,2.0,3.9,342.0
1.0,6.0,8.0,28.1,282.0
1.0,6.0,3.0,-14.1,306.0
1.0,6.0,8.0,14.1,220.0
1.0,6.0,4.0,28.1,134.0
1.0,6.0,3.0,-3.9,428.0
1.0,6.0,8.0,-28.1,258.0
1.0,6.0,5.0,14.1,316.0
-1.0,6.0,9.0,-3.9,476.0
1.0,6.0,4.0,-28.1,226.0
-1.0,6.0,4.0,14.1,480.0
1.0,6.0,9.0,3.9,386.0
1.0,6.0,9.0,-28.1,170.0
1.0,6.0,9.0,28.1,232.0
1.0,6.0,9.0,-28.1,310.0
1.0,6.0,9.0,-28.1,150.0
1.0,6.0,8.0,28.1,292.0
1.0,6.0,9.0,3.9,124.0
1.0,6.0,3.0,-3.9,492.0
-1.0,6.0,9.0,-3.9,286.0
1.0,6.0,3.0,14.1,280.0
1.0,6.0,6.0,-28.1,198.0
1.0,6.0,9.0,14.1,382.0
1.0,6.0,9.0,3.9,260.0
1.0,6.0,2.0,-3.9,316.0
1.0,6.0,2.0,3.9,430.0
-1.0,6.0,8.0,-3.9,486.0
1.0,6.0,9.0,-14.1,226.0
1.0,6.0,6.0,-3.9,254.0
1.0,6.0,8.0,28.1,268.0
1.0,6.0,7.0,-14.1,328.0
1.0,6.0,6.0,-3.9,188.0
1.0,6.0,9.0,-14.1,192.0
1.0,6.0,4.0,-28.1,120.0
1.0,6.0,5.0,3.9,312.0
1.0,6.0,7.0,14.1,278.0
1.0,6.0,8.0,28.1,240.0
1.0,6.0,5.0,14.1,236.0
-1.0,6.0,5.0,-3.9,270.0
1.0,6.0,9.0,-14.1,252.0
-1.0,6.0,9.0,3.9,428.0
-1.0,6.0,2.0,14.1,466.0
1.0,6.0,9.0,28.1,182.0
1.0,6.0,9.0,-28.1,188.0
1.0,6.0,8.0,-3.9,192.0
1.0,6.0,9.0,-28.1,208.0
1.0,6.0,6.0,-14.1,188.0
1.0,6.0,9.0,28.1,262.0
-1.0,6.0,2.0,-14.1,286.0
1.0,6.0,9.0,-28.1,250.0
-1.0,6.0,8.0,3.9,392.0
1.0,6.0,5.0,-14.1,148.0
1.0,6.0,6.0,-3.9,258.0
1.0,6.0,5.0,14.1,214.0
1.0,6.0,9.0,14.1,340.0
1.0,6.0,6.0,3.9,206.0
-1.0,6.0,7.0,-3.9,348.0
1.0,6.0,7.0,3.9,470.0
1.0,6.0,3.0,-14.1,230.0
1.0,6.0,9.0,3.9,360.0
1.0,6.0,4.0,3.9,478.0
1.0,6.0,8.0,3.9,214.0
-1.0,6.0,2.0,-3.9,370.0
1.0,6.0,9.0,-3.9,276.0
1.0,6.0,9.0,-14.1,248.0
1.0,6.0,3.0,14.1,288.0
1.0,6.0,9.0,-3.9,434.0
1.0,6.0,9.0,-3.9,236.0
-1.0,6.0,6.0,14.1,504.0
1.0,6.0,2.0,-14.1,238.0
1.0,6.0,5.0,14.1,332.0
1.0,6.0,4.0,14.1,254.0
1.0,6.0,5.0,14.1,312.0
-1.0,6.0,3.0,-3.9,428.0
-1.0,6.0,4.0,-3.9,312.0
1.0,6.0,7.0,14.1,276.0
-1.0,6.0,9.0,-3.9,266.0
1.0,6.0,9.0,3.9,272.0
1.0,6.0,3.0,3.9,166.0
1.0,6.0,7.0,28.1,138.0
1.0,6.0,8.0,3.9,306.0
1.0,6.0,9.0,-14.1,352.0
1.0,6.0,9.0,-14.1,238.0
1.0,6.0,9.0,-28.1,208.0
1.0,6.0,9.0,-14.1,200.0
-1.0,6.0,5.0,3.9,392.0
1.0,6.0,9.0,-28.1,264.0
1.0,6.0,2.0,-14.1,230.0
1.0,6.0,9.0,-3.9,198.0
1.0,6.0,9.0,-28.1,236.0
1.0,6.0,5.0,-14.1,270.0
1.0,6.0,7.0,28.1,224.0
-1.0,6.0,9.0,-3.9,374.0
1.0,6.0,2.0,14.1,298.0
1.0,6.0,9.0,28.1,154.0
1.0,6.0,9.0,-14.1,428.0
1.0,6.0,9.0,-28.1,236.0
1.0,6.0,8.0,-28.1,170.0
1.0,6.0,6.0,28.1,330.0
-1.0,6.0,4.0,-3.9,178.0
1.0,6.0,9.0,-3.9,360.0
1.0,6.0,4.0,-3.9,316.0
1.0,6.0,9.0,-14.1,232.0
1.0,6.0,2.0,-3.9,302.0
1.0,6.0,3.0,3.9,334.0
-1.0,6.0,4.0,-3.9,254.0
1.0,6.0,4.0,-3.9,456.0
1.0,6.0,9.0,-14.1,336.0
1.0,6.0,4.0,14.1,260.0
1.0,6.0,8.0,14.1,220.0
-1.0,6.0,8.0,-3.9,312.0
1.0,6.0,9.0,28.1,240.0
1.0,6.0,6.0,14.1,158.0
1.0,6.0,9.0,14.1,180.0
1.0,6.0,4.0,3.9,300.0
1.0,6.0,9.0,14.1,210.0
1.0,6.0,2.0,-28.1,208.0
-1.0,6.0,4.0,3.9,434.0
1.0,6.0,5.0,28.1,220.0
1.0,6.0,2.0,-14.1,292.0
1.0,6.0,9.0,-14.1,204.0
1.0,6.0,9.0,-14.1,242.0
1.0,6.0,7.0,-3.9,244.0
1.0,6.0,7.0,-3.9,372.0
1.0,6.0,9.0,-3.9,186.0
1.0,6.0,1.0,3.9,598.0
1.0,6.0,9.0,-3.9,322.0
1.0,6.0,2.0,14.1,286.0
1.0,6.0,3.0,-14.1,198.0
-1.0,6.0,6.0,14.1,326.0
1.0,6.0,6.0,14.1,400.0
1.0,6.0,6.0,-14.1,354.0
1.0,6.0,1.0,3.9,374.0
1.0,6.0,8.0,3.9,284.0
1.0,6.0,3.0,3.9,274.0
1.0,6.0,2.0,3.9,272.0
1.0,6.0,9.0,28.1,384.0
1.0,6.0,2.0,3.9,338.0
1.0,6.0,2.0,14.1,404.0
1.0,6.0,9.0,-3.9,298.0
1.0,6.0,6.0,14.1,352.0
1.0,6.0,3.0,28.1,172.0
1.0,6.0,8.0,-14.1,382.0
1.0,6.0,9.0,-3.9,360.0
1.0,6.0,6.0,28.1,244.0
1.0,6.0,9.0,-28.1,286.0
1.0,6.0,9.0,28.1,278.0
1.0,6.0,6.0,-28.1,406.0
1.0,6.0,3.0,28.1,318.0
-1.0,6.0,2.0,-3.9,522.0
1.0,6.0,9.0,14.1,270.0
1.0,6.0,8.0,14.1,212.0
1.0,6.0,4.0,-3.9,260.0
1.0,6.0,9.0,-14.1,198.0
1.0,6.0,2.0,-3.9,312.0
1.0,6.0,2.0,3.9,250.0
1.0,6.0,9.0,3.9,412.0
-1.0,6.0,9.0,3.9,300.0
1.0,6.0,9.0,-28.1,188.0
1.0,6.0,9.0,-14.1,232.0
1.0,6.0,6.0,28.1,228.0
1.0,6.0,4.0,-14.1,220.0
1.0,6.0,8.0,-28.1,262.0
-1.0,6.0,9.0,3.9,342.0
1.0,6.0,2.0,-3.9,238.0
1.0,6.0,9.0,3.9,320.0
-1.0,6.0,3.0,3.9,402.0
1.0,6.0,5.0,-28.1,200.0
-1.0,6.0,2.0,3.9,282.0
1.0,6.0,9.0,14.1,242.0
1.0,6.0,6.0,14.1,198.0
1.0,6.0,8.0,14.1,340.0
1.0,6.0,5.0,14.1,264.0
1.0,6.0,9.0,14.1,242.0
1.0,6.0,5.0,14.1,186.0
1.0,6.0,5.0,3.9,236.0
1.0,6.0,6.0,14.1,122.0
1.0,6.0,3.0,-14.1,386.0
1.0,6.0,1.0,3.9,466.0
1.0,6.0,2.0,-3.9,554.0
-1.0,6.0,6.0,3.9,326.0
1.0,6.0,6.0,28.1,212.0
-1.0,6.0,1.0,-14.1,362.0
-1.0,6.0,6.0,-3.9,282.0
1.0,6.0,9.0,-28.1,248.0
1.0,6.0,9.0,-3.9,308.0
-1.0,6.0,6.0,3.9,266.0
1.0,6.0,9.0,-14.1,282.0
1.0,6.0,9.0,-28.1,150.0
1.0,6.0,7.0,28.1,218.0
-1.0,6.0,1.0,-3.9,442.0
1.0,6.0,7.0,28.1,226.0
1.0,6.0,9.0,14.1,234.0
1.0,6.0,5.0,-28.1,234.0
-1.0,6.0,6.0,3.9,312.0
1.0,6.0,5.0,14.1,458.0
-1.0,6.0,9.0,3.9,432.0
1.0,6.0,9.0,-28.1,194.0
1.0,6.0,9.0,28.1,226.0
1.0,6.0,2.0,-28.1,330.0
1.0,6.0,9.0,28.1,276.0
1.0,6.0,9.0,14.1,242.0
1.0,6.0,3.0,14.1,166.0
1.0,6.0,2.0,-14.1,442.0
-1.0,6.0,3.0,14.1,372.0
1.0,6.0,9.0,14.1,380.0
1.0,6.0,5.0,-14.1,366.0
1.0,6.0,9.0,-14.1,132.0
1.0,6.0,7.0,-28.1,214.0
1.0,6.0,7.0,3.9,542.0
1.0,6.0,5.0,-28.1,338.0
1.0,6.0,2.0,14.1,310.0
1.0,6.0,8.0,3.9,316.0
1.0,6.0,9.0,-28.1,204.0
1.0,6.0,9.0,14.1,442.0
1.0,6.0,9.0,-3.9,298.0
-1.0,6.0,6.0,3.9,362.0
1.0,6.0,4.0,14.1,412.0
1.0,6.0,9.0,28.1,226.0
1.0,6.0,3.0,3.9,338.0
1.0,6.0,6.0,14.1,178.0
1.0,6.0,3.0,28.1,164.0
1.0,6.0,9.0,14.1,228.0
1.0,6.0,5.0,3.9,428.0
1.0,6.0,9.0,28.1,212.0
-1.0,6.0,1.0,-14.1,474.0
1.0,6.0,4.0,-14.1,292.0
1.0,6.0,6.0,28.1,258.0
-1.0,6.0,2.0,3.9,322.0
1.0,6.0,9.0,-14.1,244.0
1.0,6.0,9.0,-3.9,316.0
1.0,6.0,2.0,-14.1,222.0
-1.0,6.0,5.0,3.9,428.0
1.0,6.0,3.0,3.9,404.0
1.0,6.0,9.0,-14.1,236.0
1.0,6.0,9.0,-3.9,400.0
1.0,6.0,6.0,3.9,266.0
1.0,6.0,9.0,14.1,300.0
1.0,6.0,3.0,-3.9,386.0
1.0,6.0,6.0,-3.9,300.0
1.0,6.0,2.0,14.1,196.0
-1.0,6.0,1.0,-14.1,400.0
1.0,6.0,9.0,-14.1,420.0
1.0,6.0,9.0,-14.1,268.0
1.0,6.0,9.0,28.1,208.0
1.0,6.0,7.0,3.9,208.0
1.0,6.0,9.0,3.9,254.0
1.0,6.0,9.0,3.9,200.0
1.0,6.0,5.0,3.9,408.0
1.0,6.0,9.0,-28.1,370.0
1.0,6.0,8.0,-3.9,200.0
1.0,6.0,8.0,-3.9,214.0
-1.0,6.0,8.0,3.9,186.0
-1.0,6.0,3.0,3.9,300.0
1.0,6.0,5.0,-3.9,238.0
1.0,6.0,8.0,14.1,270.0
1.0,6.0,2.0,-14.1,594.0
1.0,6.0,3.0,-28.1,232.0
1.0,6.0,7.0,-14.1,152.0
-1.0,6.0,4.0,3.9,536.0
1.0,6.0,2.0,-3.9,216.0
1.0,6.0,8.0,-14.1,246.0
-1.0,6.0,5.0,3.9,168.0
1.0,6.0,6.0,-3.9,300.0
1.0,6.0,5.0,-3.9,418.0
1.0,6.0,8.0,-3.9,210.0
-1.0,6.0,3.0,3.9,494.0
1.0,6.0,9.0,-28.1,194.0
1.0,6.0,9.0,-14.1,200.0
1.0,6.0,5.0,-14.1,180.0
1.0,6.0,5.0,14.1,342.0
1.0,6.0,9.0,-14.1,420.0
1.0,6.0,4.0,3.9,294.0
-1.0,6.0,2.0,-14.1,558.0
1.0,6.0,5.0,3.9,286.0
1.0,6.0,2.0,3.9,270.0
1.0,6.0,9.0,14.1,186.0
1.0,6.0,9.0,28.1,172.0
1.0,6.0,4.0,28.1,106.0
1.0,6.0,7.0,14.1,262.0
1.0,6.0,9.0,-28.1,184.0
1.0,6.0,4.0,-3.9,486.0
1.0,6.0,9.0,-14.1,218.0
1.0,6.0,9.0,14.1,406.0
-1.0,6.0,7.0,-3.9,320.0
1.0,6.0,2.0,-3.9,368.0
1.0,6.0,2.0,14.1,370.0
1.0,6.0,9.0,-28.1,272.0
1.0,6.0,4.0,-14.1,212.0
1.0,6.0,5.0,-3.9,226.0
1.0,6.0,5.0,14.1,396.0
-1.0,6.0,1.0,-3.9,414.0
1.0,6.0,2.0,-3.9,544.0
1.0,6.0,7.0,-3.9,292.0
1.0,6.0,5.0,-3.9,348.0
1.0,6.0,6.0,-3.9,212.0
1.0,6.0,8.0,-14.1,172.0
1.0,6.0,6.0,-3.9,264.0
1.0,6.0,3.0,-3.9,254.0
1.0,6.0,2.0,3.9,450.0
1.0,6.0,8.0,28.1,226.0
1.0,6.0,1.0,-14.1,330.0
-1.0,6.0,3.0,3.9,442.0
1.0,6.0,5.0,-14.1,258.0
1.0,6.0,9.0,-3.9,464.0
-1.0,6.0,9.0,3.9,390.0
1.0,6.0,9.0,-28.1,196.0
1.0,6.0,9.0,28.1,248.0
1.0,6.0,5.0,14.1,202.0
1.0,6.0,7.0,14.1,154.0
1.0,6.0,7.0,-28.1,208.0
1.0,6.0,7.0,28.1,346.0
1.0,6.0,9.0,3.9,288.0
1.0,6.0,9.0,-14.1,308.0
1.0,6.0,9.0,-28.1,194.0
1.0,6.0,3.0,-3.9,250.0
1.0,6.0,9.0,28.1,212.0
1.0,6.0,8.0,3.9,208.0
-1.0,6.0,2.0,3.9,522.0
1.0,6.0,1.0,14.1,292.0
-1.0,6.0,2.0,-3.9,430.0
1.0,6.0,4.0,3.9,360.0
-1.0,6.0,6.0,-3.9,290.0
1.0,6.0,5.0,-28.1,186.0
1.0,6.0,9.0,14.1,410.0
1.0,6.0,8.0,-14.1,376.0
1.0,6.0,2.0,14.1,402.0
1.0,6.0,9.0,14.1,236.0
1.0,6.0,1.0,-3.9,416.0
1.0,6.0,8.0,-28.1,192.0
1.0,6.0,9.0,-28.1,156.0
1.0,6.0,9.0,14.1,308.0
1.0,6.0,5.0,14.1,222.0
-1.0,6.0,6.0,-3.9,272.0
1.0,6.0,7.0,-28.1,244.0
1.0,6.0,6.0,-3.9,218.0
1.0,6.0,2.0,-3.9,260.0
1.0,6.0,9.0,-3.9,198.0
1.0,6.0,9.0,-3.9,218.0
1.0,6.0,6.0,28.1,336.0
1.0,6.0,8.0,3.9,506.0
1.0,6.0,5.0,-14.1,230.0
-1.0,6.0,5.0,14.1,196.0
1.0,6.0,9.0,-28.1,212.0
-1.0,6.0,4.0,3.9,440.0
-1.0,6.0,9.0,3.9,306.0
1.0,6.0,8.0,28.1,244.0
1.0,6.0,9.0,28.1,148.0
1.0,6.0,8.0,-14.1,314.0
1.0,6.0,9.0,-28.1,262.0
1.0,6.0,9.0,-14.1,208.0
1.0,6.0,5.0,-14.1,228.0
-1.0,6.0,9.0,3.9,354.0
1.0,6.0,7.0,3.9,384.0
1.0,6.0,9.0,14.1,196.0
1.0,6.0,9.0,-14.1,248.0
1.0,6.0,5.0,14.1,332.0
1.0,6.0,8.0,3.9,304.0
1.0,6.0,1.0,-3.9,396.0
1.0,6.0,2.0,3.9,356.0
1.0,6.0,9.0,28.1,296.0
-1.0,6.0,9.0,-3.9,334.0
-1.0,6.0,2.0,-14.1,284.0
-1.0,6.0,2.0,-3.9,530.0
1.0,6.0,3.0,14.1,282.0
1.0,6.0,9.0,14.1,170.0
1.0,6.0,3.0,-14.1,306.0
-1.0,6.0,2.0,3.9,258.0
1.0,6.0,9.0,-28.1,232.0
1.0,6.0,9.0,28.1,312.0
1.0,6.0,2.0,-14.1,306.0
1.0,6.0,7.0,-14.1,254.0
1.0,6.0,5.0,14.1,280.0
-1.0,6.0,2.0,-3.9,470.0
1.0,6.0,2.0,3.9,290.0
1.0,6.0,2.0,-14.1,306.0
-1.0,6.0,3.0,3.9,302.0
1.0,6.0,9.0,-14.1,238.0
1.0,6.0,4.0,-14.1,170.0
-1.0,6.0,8.0,3.9,388.0
1.0,6.0,9.0,-28.1,182.0
1.0,6.0,8.0,-3.9,204.0
1.0,6.0,9.0,-3.9,210.0
1.0,6.0,8.0,-14.1,216.0
-1.0,6.0,8.0,3.9,254.0
1.0,6.0,9.0,-3.9,344.0
1.0,6.0,9.0,-28.1,152.0
1.0,6.0,9.0,-3.9,214.0
1.0,6.0,6.0,14.1,466.0
1.0,6.0,2.0,3.9,330.0
1.0,6.0,9.0,-14.1,224.0
1.0,6.0,3.0,28.1,272.0
1.0,6.0,4.0,28.1,184.0
1.0,6.0,8.0,14.1,176.0
-1.0,6.0,9.0,-3.9,284.0
1.0,6.0,2.0,3.9,188.0
1.0,6.0,9.0,14.1,220.0
1.0,6.0,2.0,-3.9,376.0
1.0,6.0,3.0,14.1,228.0
1.0,6.0,9.0,14.1,298.0
1.0,6.0,2.0,3.9,372.0
1.0,6.0,9.0,3.9,398.0
1.0,6.0,8.0,28.1,198.0
1.0,6.0,9.0,14.1,334.0
1.0,6.0,6.0,-14.1,300.0
1.0,6.0,3.0,14.1,472.0
1.0,6.0,8.0,-14.1,176.0
1.0,6.0,9.0,-28.1,142.0
1.0,6.0,2.0,3.9,394.0
1.0,6.0,4.0,14.1,218.0
-1.0,6.0,9.0,-3.9,382.0
1.0,6.0,2.0,3.9,196.0
1.0,6.0,6.0,-3.9,282.0
1.0,6.0,7.0,14.1,216.0
1.0,6.0,4.0,14.1,420.0
1.0,6.0,1.0,3.9,294.0
1.0,6.0,4.0,28.1,164.0
1.0,6.0,2.0,-14.1,558.0
1.0,6.0,6.0,3.9,310.0
1.0,6.0,6.0,-28.1,392.0
-1.0,6.0,6.0,3.9,330.0
1.0,6.0,4.0,28.1,212.0
1.0,6.0,9.0,-28.1,216.0
1.0,6.0,3.0,-3.9,282.0
1.0,6.0,8.0,14.1,258.0
1.0,6.0,9.0,28.1,174.0
1.0,6.0,6.0,3.9,270.0
1.0,6.0,8.0,28.1,188.0
-1.0,6.0,8.0,-3.9,300.0
1.0,6.0,2.0,-14.1,208.0
1.0,6.0,9.0,-3.9,332.0
1.0,6.0,9.0,-14.1,282.0
1.0,6.0,4.0,-14.1,286.0
1.0,6.0,8.0,-14.1,224.0
-1.0,6.0,4.0,14.1,254.0
-1.0,6.0,8.0,3.9,436.0
1.0,6.0,5.0,28.1,224.0
1.0,6.0,3.0,14.1,302.0
1.0,6.0,2.0,3.9,322.0
-1.0,6.0,6.0,-3.9,320.0
1.0,6.0,5.0,-14.1,442.0
-1.0,6.0,2.0,14.1,348.0
1.0,6.0,9.0,-28.1,204.0
1.0,6.0,9.0,-14.1,302.0
1.0,6.0,2.0,14.1,434.0
-1.0,6.0,3.0,-3.9,210.0
1.0,6.0,8.0,3.9,316.0
1.0,6.0,3.0,-3.9,202.0
1.0,6.0,2.0,14.1,364.0
1.0,6.0,2.0,-3.9,326.0
1.0,6.0,4.0,14.1,230.0
1.0,6.0,9.0,28.1,232.0
1.0,6.0,9.0,-28.1,192.0
1.0,6.0,9.0,-3.9,214.0
1.0,6.0,2.0,-28.1,170.0
-1.0,6.0,4.0,14.1,524.0
1.0,6.0,9.0,28.1,176.0
1.0,6.0,2.0,-28.1,294.0
-1.0,6.0,9.0,3.9,304.0
-1.0,6.0,1.0,3.9,272.0
-1.0,6.0,5.0,3.9,306.0
-1.0,6.0,4.0,3.9,526.0
1.0,6.0,9.0,-14.1,282.0
-1.0,6.0,4.0,3.9,278.0
1.0,6.0,2.0,14.1,344.0
-1.0,6.0,8.0,-3.9,462.0
1.0,6.0,4.0,-14.1,192.0
1.0,6.0,4.0,-3.9,302.0
-1.0,6.0,3.0,3.9,242.0
1.0,6.0,2.0,-3.9,356.0
1.0,6.0,9.0,-14.1,276.0
1.0,6.0,8.0,-14.1,200.0
1.0,6.0,7.0,28.1,274.0
1.0,6.0,8.0,3.9,240.0
1.0,6.0,1.0,14.1,332.0
1.0,6.0,2.0,14.1,250.0
1.0,6.0,5.0,-28.1,314.0
1.0,6.0,5.0,-3.9,302.0
1.0,6.0,2.0,14.1,386.0
1.0,6.0,9.0,-14.1,436.0
-1.0,6.0,6.0,3.9,302.0
1.0,6.0,8.0,-14.1,290.0
1.0,6.0,2.0,28.1,302.0
1.0,6.0,9.0,14.1,368.0
-1.0,6.0,5.0,-3.9,250.0
-1.0,6.0,6.0,-3.9,312.0
1.0,6.0,9.0,28.1,114.0
1.0,6.0,2.0,-28.1,276.0
1.0,6.0,3.0,-3.9,438.0
1.0,6.0,4.0,3.9,306.0
-1.0,6.0,1.0,3.9,380.0
1.0,6.0,9.0,-28.1,188.0
1.0,6.0,8.0,-14.1,188.0
-1.0,6.0,9.0,3.9,482.0
1.0,6.0,7.0,-14.1,320.0
1.0,6.0,9.0,-14.1,264.0
1.0,6.0,9.0,-28.1,184.0
1.0,6.0,7.0,-14.1,350.0
-1.0,6.0,2.0,3.9,218.0
1.0,6.0,2.0,28.1,240.0
1.0,6.0,7.0,14.1,258.0
-1.0,6.0,3.0,-14.1,286.0
1.0,6.0,6.0,-28.1,282.0
